age,league,season,position,Current Club,nationality,minutes_played_overall,appearances_overall,penalty_goals,penalty_misses,clean_sheets_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_away,conceded_per_90_overall,cards_per_90_overall,passes_per_90_overall,passes_completed_per_90_overall,tackles_per_90_overall,shots_per_90_overall,shots_on_target_per_90_overall,shots_off_target_per_90_overall,interceptions_per_90_overall,key_passes_per_90_overall,dribbles_per_90_overall,dribbles_successful_per_90_overall,saves_per_90_overall,shots_faced_per_90_overall,dribbled_past_per_90_overall,blocks_per_90_overall,clearances_per_90_overall,hit_woodwork_per_90_overall,punches_per_90_overall,offsides_per_90_overall,xa_per_90_overall,npxg_per_90_overall,fouls_drawn_per_90_overall,fouls_committed_per_90_overall,xg_per_90_overall,aerial_duels_won_per_90_overall,duels_per_90_overall,duels_won_per_90_overall,dispossesed_per_90_overall,accurate_crosses_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,average_rating_overall,crosses_per_game_overall,dispossesed_per_game_overall,saves_per_game_overall,shots_per_goal_scored_overall,shots_off_target_per_game_overall,dribbles_successful_percentage_overall,save_percentage_overall,pass_completion_rate_overall,shot_accuraccy_percentage_overall,inside_box_saves_total_overall,penalties_won_total_overall,shot_conversion_rate_overall,duels_won_per_game_overall,duels_won_percentage_overall,cross_completion_rate_overall,hattricks_total_overall,two_goals_in_a_game_total_overall,three_goals_in_a_game_total_overall,annual_salary_eur,market_value_in_eur,Position_NEW
20,Bundesliga,2022/2023,Midfielder,Borussia Dortmund,England,2692.0,31.0,1.0,0.0,11.0,0.4,0.13,0.27,0.07,1.2,0.27,52.11,43.41,2.52,1.82,0.91,0.91,1.01,1.15,4.47,2.87,0.0,0.0,0.45,0.14,0.84,0.0,0.0,0.07,0.23,0.21,2.52,1.36,0.24,1.12,15.48,8.98,2.03,0.21,74.0,124.0,-1.0,4.0,7.43,1.03,1.93,0.0,6.5,0.87,64.06,0.0,83.3,50.0,0.0,2.0,15.38,8.57,58.01,19.35,0.0,2.0,0.0,2930200.0,142500000.0,Attacking Midfielders
23,La Liga,2022/2023,Goalkeeper,Athletic Club Bilbao,Spain,674.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,297.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,Young High Performers
23,Eredivisie,2022/2023,Forward,RKC Waalwijk,Spain,1319.0,28.0,0.0,0.0,2.0,0.48,0.2,0.27,0.22,1.77,0.14,27.05,21.19,0.41,1.57,1.09,0.48,0.2,1.09,4.36,1.7,0.0,0.0,0.82,0.07,0.41,0.2,0.0,0.68,0.2,0.24,2.73,0.89,0.24,1.02,14.24,5.79,2.45,0.07,74.0,59.0,-1.0,5.0,6.66,0.34,1.24,0.0,5.75,0.24,39.06,0.0,78.34,69.57,0.0,1.0,17.39,2.93,40.67,10.0,0.0,0.0,0.0,125724.0,1600000.0,Wingers
24,La Liga,2020/2021,Defender,Sevilla FC,France,2976.0,34.0,0.0,0.0,17.0,0.09,0.03,0.06,0.06,0.76,0.12,71.3,64.26,0.82,0.54,0.18,0.36,1.21,0.27,1.21,0.91,0.0,0.0,0.42,0.21,3.03,0.0,0.0,0.09,0.16,0.06,0.7,0.61,0.06,3.09,9.08,5.51,0.3,0.06,212.0,228.0,21.0,9.0,7.14,0.62,0.29,0.0,9.0,0.35,75.0,0.0,90.11,33.33,0.0,0.0,11.11,5.35,60.67,9.52,0.0,0.0,0.0,0.0,57500000.0,Central Defenders
24,La Liga,2021/2022,Defender,Sevilla FC,France,2738.0,32.0,0.0,0.0,15.0,0.1,0.03,0.07,0.14,0.79,0.2,69.03,61.37,1.31,0.33,0.1,0.23,0.69,0.56,1.28,0.79,0.0,0.0,0.33,0.59,3.22,0.0,0.0,0.07,0.19,0.05,0.92,0.49,0.05,2.53,8.88,5.56,0.39,0.16,209.0,257.0,29.0,8.0,7.15,0.56,0.38,0.0,5.0,0.22,61.54,0.0,88.9,30.0,0.0,1.0,20.0,5.28,62.59,27.78,0.0,0.0,0.0,0.0,60000000.0,Central Defenders
25,La Liga,2022/2023,Defender,FC Barcelona,France,2429.0,29.0,0.0,0.0,21.0,0.15,0.11,0.04,0.08,0.37,0.07,68.51,60.88,1.45,0.41,0.07,0.33,0.74,0.59,0.89,0.56,0.0,0.0,0.33,0.33,2.07,0.04,0.0,0.07,0.22,0.04,0.44,0.82,0.04,1.63,6.97,4.08,0.63,0.26,240.0,129.0,4.0,14.0,7.13,1.24,0.59,0.0,11.0,0.31,62.5,0.0,88.86,18.18,0.0,0.0,9.09,3.79,58.51,19.44,0.0,0.0,0.0,13550000.0,60000000.0,Defensive Midfielders / Wing Backs
21,Eredivisie,2022/2023,Midfielder,Excelsior,Netherlands,2458.0,33.0,0.0,0.0,8.0,0.29,0.18,0.11,0.14,1.76,0.15,29.44,22.55,1.76,0.7,0.18,0.51,1.1,1.14,0.51,0.33,0.0,0.0,1.5,0.48,1.76,0.04,0.0,0.0,0.2,0.09,1.39,0.99,0.09,0.77,8.79,4.25,0.7,1.21,146.0,70.0,-1.0,6.0,6.94,2.73,0.58,0.0,6.33,0.42,64.29,0.0,76.62,26.32,0.0,1.0,15.79,3.52,48.33,36.67,0.0,0.0,0.0,23080.0,1050000.0,Attacking Midfielders
36,Bundesliga,2022/2023,Midfielder,Augsburg,Austria,542.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.16,0.17,37.55,31.19,2.98,0.2,0.0,0.2,0.4,0.4,0.6,0.2,0.0,0.0,1.19,0.4,2.58,0.0,0.0,0.0,0.09,0.01,1.19,0.99,0.01,1.39,10.53,5.76,0.4,0.2,258.0,268.0,-1.0,22.0,6.63,0.15,0.15,0.0,0.0,0.08,33.33,0.0,83.07,0.0,0.0,0.0,0.0,2.23,54.72,50.0,0.0,0.0,0.0,1728042.0,400000.0,Central Midfielders
27,Bundesliga,2021/2022,Midfielder,Borussia Dortmund,Germany,2082.0,31.0,0.0,0.0,7.0,0.73,0.35,0.39,0.6,1.38,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26500000.0,Young High Performers
27,Bundesliga,2022/2023,Midfielder,Borussia Dortmund,Germany,2412.0,32.0,0.0,0.0,12.0,0.63,0.3,0.34,0.46,1.01,0.07,43.65,36.73,1.01,1.31,0.97,0.35,0.58,2.78,2.71,1.51,0.0,0.0,1.01,0.0,0.31,0.0,0.0,0.19,0.36,0.26,0.81,0.35,0.26,0.39,8.31,3.71,1.31,1.93,55.0,33.0,-1.0,3.0,7.31,5.29,1.1,0.0,3.78,0.29,55.71,0.0,84.15,73.53,0.0,0.0,26.47,3.1,44.65,30.49,0.0,0.0,0.0,6914244.0,40000000.0,Attacking Midfielders
30,Liga NOS,2022/2023,Midfielder,Benfica,Germany,405.0,10.0,0.0,0.0,8.0,0.22,0.0,0.22,0.0,0.44,0.0,49.31,44.45,1.11,1.55,0.66,0.88,0.22,2.21,0.88,0.66,0.0,0.0,0.44,0.22,0.22,0.0,0.0,0.44,0.15,0.19,0.22,0.22,0.19,0.44,5.53,2.43,1.99,0.22,82.0,249.0,-1.0,16.0,6.84,0.4,0.9,0.0,7.0,0.4,75.0,0.0,90.13,42.86,0.0,0.0,14.29,1.1,44.0,25.0,0.0,0.0,0.0,3620433.0,6333333.333333333,Defensive Midfielders / Wing Backs
30,Ligue 1,2021/2022,Midfielder,PSG,Germany,540.0,18.0,0.0,0.0,6.0,0.67,0.33,0.33,0.0,0.83,0.0,49.5,45.33,0.5,1.33,0.5,0.83,0.83,1.5,2.67,1.67,0.0,0.0,0.67,0.0,0.5,0.0,0.0,0.17,0.26,0.23,0.17,0.67,0.23,0.17,6.67,2.5,1.17,0.33,54.0,20.0,-1.0,12.0,6.04,0.28,0.39,0.0,4.0,0.28,62.5,0.0,91.58,37.5,0.0,0.0,25.0,0.83,37.5,40.0,0.0,0.0,0.0,0.0,15000000.0,Defensive Midfielders / Wing Backs
28,Bundesliga,2021/2022,Forward,Greuther Fürth,USA,1052.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.82,0.17,31.83,26.52,0.77,1.37,0.43,0.94,0.6,0.86,1.45,0.68,0.0,0.0,0.51,0.17,0.86,0.0,0.0,0.0,0.08,0.05,3.17,1.11,0.05,0.43,9.33,5.05,0.43,0.77,318.0,376.0,-1.0,28.0,6.08,2.38,0.21,0.0,0.0,0.46,47.06,0.0,83.33,31.25,0.0,0.0,0.0,2.46,54.13,15.79,0.0,0.0,0.0,0.0,1066666.6666666667,Central Midfielders
31,Ligue 1,2022/2023,Defender,Auxerre,France,1762.0,22.0,0.0,0.0,3.0,0.05,0.0,0.05,0.0,1.79,0.26,39.94,33.3,1.63,0.41,0.2,0.2,1.28,0.0,0.2,0.1,0.0,0.0,0.41,0.92,4.85,0.0,0.0,0.0,0.07,0.05,0.51,1.33,0.05,1.28,6.69,3.52,0.1,0.0,222.0,375.0,149.0,14.0,6.73,0.09,0.09,0.0,8.0,0.18,50.0,0.0,83.38,50.0,0.0,0.0,12.5,3.14,52.67,0.0,0.0,0.0,0.0,250000.0,733333.3333333334,Central Defenders
26,Eredivisie,2022/2023,Defender,RKC Waalwijk,Netherlands,2646.0,34.0,0.0,0.0,6.0,0.17,0.1,0.07,0.07,1.7,0.14,38.44,31.63,2.24,0.31,0.14,0.17,1.16,0.88,0.61,0.37,0.0,0.0,0.92,0.37,2.01,0.0,0.0,0.07,0.17,0.05,0.65,0.65,0.05,0.88,7.28,4.15,0.41,0.24,189.0,154.0,104.0,12.0,6.79,1.21,0.35,0.0,4.5,0.15,61.11,0.0,82.3,44.44,0.0,1.0,22.22,3.59,57.01,17.07,0.0,0.0,0.0,125724.0,750000.0,Defensive Midfielders / Wing Backs
29,Ligue 1,2021/2022,Goalkeeper,Olympique Lyonnais,Germany,434.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.0,30.69,25.51,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3.94,5.18,0.0,0.0,0.21,0.0,0.0,0.0,0.05,0.0,0.21,0.0,0.0,0.0,0.21,0.21,0.0,0.0,375.0,373.0,52.0,23.0,6.84,0.0,0.0,3.17,0.0,0.0,0.0,76.0,83.11,0.0,8.0,0.0,0.0,0.17,100.0,0.0,0.0,0.0,0.0,0.0,700000.0,Goalkeepers
25,Bundesliga,2021/2022,Defender,Union Berlin,Norway,1419.0,28.0,0.0,0.0,7.0,0.13,0.0,0.13,0.1,1.46,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,362.0,82.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666666.666666667,Young High Performers
26,Bundesliga,2022/2023,Defender,Borussia Dortmund,Norway,2459.0,30.0,0.0,0.0,9.0,0.04,0.0,0.04,0.07,1.21,0.15,42.02,33.91,1.96,0.78,0.33,0.44,0.78,0.81,2.52,1.15,0.0,0.0,0.78,0.19,1.44,0.0,0.0,0.07,0.12,0.05,1.11,1.15,0.05,0.63,10.0,4.85,1.18,0.7,231.0,282.0,39.0,15.0,6.81,2.97,1.07,0.0,21.0,0.4,45.59,0.0,80.7,42.86,0.0,0.0,4.76,4.37,48.52,21.35,0.0,0.0,0.0,2040000.0,13250000.0,Defensive Midfielders / Wing Backs
28,Bundesliga,2022/2023,Midfielder,Borussia M'gladbach,Germany,1897.0,23.0,1.0,0.0,5.0,0.05,0.0,0.05,0.09,1.57,0.28,56.16,50.17,1.99,0.28,0.05,0.24,0.95,0.28,0.43,0.33,0.0,0.0,0.57,0.14,1.47,0.0,0.0,0.0,0.1,0.0,1.38,0.95,0.04,0.85,6.88,4.56,0.14,0.0,225.0,277.0,-1.0,7.0,6.92,0.04,0.13,0.0,6.0,0.22,77.78,0.0,89.35,16.67,0.0,0.0,16.67,4.17,66.21,0.0,0.0,0.0,0.0,3302625.0,10000000.0,Defensive Midfielders / Wing Backs
28,Liga NOS,2020/2021,Midfielder,Benfica,Germany,2035.0,28.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.57,0.44,75.52,68.84,2.04,0.18,0.04,0.13,1.2,0.53,0.89,0.75,0.0,0.0,0.97,0.22,1.15,0.0,0.0,0.0,0.18,0.01,1.55,1.77,0.01,1.15,9.78,5.49,0.53,0.09,316.0,317.0,-1.0,27.0,6.79,0.36,0.43,0.0,0.0,0.11,85.0,0.0,91.15,25.0,0.0,0.0,0.0,4.43,56.11,20.0,0.0,0.0,0.0,0.0,19750000.0,Central Midfielders
28,Liga NOS,2021/2022,Midfielder,Benfica,Germany,2415.0,29.0,0.0,0.0,8.0,0.19,0.11,0.07,0.07,0.86,0.34,67.71,61.9,2.05,0.56,0.15,0.41,1.38,0.6,0.82,0.71,0.0,0.0,0.67,0.26,1.6,0.0,0.0,0.0,0.22,0.06,1.12,2.12,0.06,1.3,9.17,5.18,0.45,0.04,174.0,114.0,-1.0,12.0,7.17,0.14,0.41,0.0,7.5,0.38,86.36,0.0,91.41,26.67,0.0,0.0,13.33,4.79,56.5,25.0,0.0,0.0,0.0,0.0,17333333.333333332,Defensive Midfielders / Wing Backs
36,Ligue 1,2021/2022,Defender,Brest,France,479.0,16.0,0.0,0.0,2.0,0.19,0.19,0.0,0.0,1.13,0.19,36.53,27.87,1.88,0.75,0.56,0.19,0.94,2.45,1.51,0.19,0.0,0.0,1.13,0.19,0.94,0.0,0.0,0.94,0.25,0.03,1.51,0.94,0.03,0.94,9.23,4.52,0.38,2.45,382.0,69.0,68.0,24.0,5.9,2.38,0.12,0.0,0.0,0.06,12.5,0.0,76.29,75.0,0.0,0.0,0.0,1.5,48.98,34.21,0.0,0.0,0.0,0.0,300000.0,Central Midfielders
29,Ligue 1,2021/2022,Defender,Lorient,France,2893.0,33.0,0.0,0.0,11.0,0.06,0.0,0.06,0.0,1.4,0.22,44.61,37.8,1.9,0.47,0.09,0.37,1.68,0.16,0.22,0.16,0.0,0.0,1.0,0.65,5.38,0.0,0.0,0.03,0.07,0.05,0.81,0.87,0.05,2.46,8.96,5.32,0.06,0.0,217.0,439.0,117.0,6.0,7.02,0.06,0.06,0.0,7.5,0.36,71.43,0.0,84.73,20.0,0.0,0.0,13.33,5.18,59.38,0.0,0.0,0.0,0.0,0.0,3000000.0,Central Defenders
30,Ligue 1,2022/2023,Defender,Lorient,France,1656.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.41,0.05,43.37,37.07,1.3,0.27,0.11,0.16,0.98,0.05,0.05,0.05,0.0,0.0,0.33,1.47,5.65,0.0,0.0,0.05,0.09,0.01,0.92,0.54,0.01,1.74,6.25,3.97,0.16,0.0,393.0,396.0,116.0,27.0,6.96,0.0,0.15,0.0,0.0,0.15,100.0,0.0,85.46,40.0,0.0,0.0,0.0,3.65,63.48,0.0,0.0,0.0,0.0,489000.0,2250000.0,Central Defenders
23,Ligue 1,2022/2023,Midfielder,Lorient,France,1661.0,31.0,0.0,0.0,6.0,0.27,0.22,0.05,0.0,1.46,0.05,43.81,36.77,1.73,0.54,0.22,0.32,0.81,1.46,1.41,0.54,0.0,0.0,1.03,0.11,0.76,0.0,0.0,0.22,0.26,0.05,1.35,1.14,0.05,0.49,9.48,4.12,1.03,0.05,213.0,45.0,-1.0,14.0,6.46,0.39,0.61,0.0,10.0,0.19,38.46,0.0,83.93,40.0,0.0,0.0,10.0,2.45,43.43,8.33,0.0,0.0,0.0,150000.0,2833333.3333333335,Attacking Midfielders
20,Premier League,2022/2023,Midfielder,Brighton & Hove Albion,Paraguay,800.0,20.0,0.0,0.0,7.0,0.68,0.23,0.45,0.75,1.01,0.11,26.9,19.63,1.59,3.06,1.7,1.36,0.34,1.36,6.36,3.63,0.0,0.0,0.57,0.0,0.11,0.11,0.0,0.34,0.22,0.39,1.7,1.36,0.39,0.68,15.44,7.6,2.38,0.0,25.0,45.0,-1.0,8.0,6.93,0.68,1.11,0.0,6.75,0.63,57.14,0.0,73.0,55.56,0.0,0.0,14.81,3.53,49.26,0.0,0.0,0.0,0.0,0.0,22000000.0,Strikers
25,Eredivisie,2021/2022,Defender,Twente,Spain,1325.0,23.0,0.0,0.0,11.0,0.07,0.07,0.0,0.0,1.29,0.2,50.67,40.48,0.95,0.41,0.14,0.27,1.49,0.27,0.88,0.61,0.0,0.0,0.54,0.54,4.62,0.0,0.0,0.0,0.15,0.02,1.02,0.54,0.02,3.26,9.58,5.84,0.07,0.14,250.0,166.0,63.0,17.0,6.21,0.09,0.04,0.0,0.0,0.17,69.23,0.0,79.89,33.33,0.0,0.0,0.0,3.74,60.99,100.0,0.0,0.0,0.0,0.0,1066666.6666666667,Central Defenders
27,Eredivisie,2022/2023,Defender,Twente,Spain,1544.0,26.0,0.0,0.0,14.0,0.12,0.0,0.12,0.11,0.52,0.17,51.6,41.98,1.79,0.62,0.19,0.43,1.3,0.25,0.68,0.56,0.0,0.0,0.56,0.68,4.88,0.0,0.0,0.0,0.1,0.09,1.36,0.99,0.09,4.07,12.96,7.78,0.06,0.06,143.0,309.0,1.0,11.0,6.99,0.08,0.04,0.0,5.0,0.27,81.82,0.0,81.34,30.0,0.0,0.0,20.0,4.85,60.0,50.0,0.0,0.0,0.0,213352.0,1500000.0,Central Defenders
21,Eredivisie,2022/2023,Defender,Emmen,Netherlands,1402.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.93,0.06,47.57,37.62,2.5,0.45,0.26,0.19,2.18,0.77,0.39,0.19,0.0,0.0,1.16,0.71,4.04,0.06,0.0,0.0,0.09,0.02,0.32,0.51,0.02,1.48,8.28,4.49,0.32,0.32,305.0,372.0,125.0,19.0,6.5,0.56,0.19,0.0,0.0,0.11,50.0,0.0,79.08,57.14,0.0,0.0,0.0,2.59,54.26,33.33,0.0,0.0,0.0,30000.0,425000.0,Central Midfielders
24,Premier League,2022/2023,Forward,Manchester City,Argentina,1452.0,31.0,1.0,0.0,11.0,0.56,0.0,0.56,0.42,0.87,0.0,28.86,23.83,1.68,2.11,1.37,0.74,0.12,1.12,2.11,1.24,0.0,0.0,1.18,0.0,0.25,0.06,0.0,0.19,0.1,0.36,0.87,1.3,0.4,0.5,10.37,4.28,1.43,0.19,13.0,262.0,-1.0,3.0,6.64,0.84,0.74,0.0,3.78,0.39,58.82,0.0,82.58,64.71,0.0,1.0,26.47,2.23,41.32,11.54,0.0,1.0,0.0,2980419.0,76666666.66666667,Strikers
27,Liga NOS,2022/2023,Forward,GD Chaves,Brazil,1817.0,30.0,0.0,0.0,10.0,0.2,0.0,0.2,0.18,0.94,0.05,14.47,11.45,1.24,1.64,0.99,0.64,0.59,0.84,2.13,0.84,0.0,0.0,0.64,0.15,0.5,0.0,0.0,0.45,0.06,0.19,1.49,1.09,0.19,1.69,12.24,5.25,1.24,0.05,89.0,215.0,-1.0,4.0,6.76,0.2,0.83,0.0,8.25,0.43,39.53,0.0,79.11,60.61,0.0,2.0,12.12,3.53,42.91,16.67,0.0,0.0,0.0,100000.0,685714.2857142857,Wingers
27,Premier League,2021/2022,Defender,Leeds United,Spain,1714.0,24.0,0.0,0.0,3.0,0.11,0.11,0.0,0.0,2.31,0.58,40.26,32.75,3.11,0.47,0.05,0.41,1.24,1.14,1.45,0.83,0.0,0.0,1.35,0.31,1.66,0.0,0.0,0.05,0.17,0.02,0.78,2.02,0.02,1.35,11.4,6.06,0.36,0.31,360.0,136.0,180.0,27.0,6.62,1.08,0.29,0.0,0.0,0.33,57.14,0.0,81.34,11.11,0.0,0.0,0.0,4.88,53.18,23.08,0.0,0.0,0.0,0.0,12000000.0,Central Midfielders
27,Premier League,2022/2023,Defender,Leeds United,Spain,1367.0,19.0,0.0,0.0,2.0,0.13,0.07,0.07,0.0,2.04,0.53,31.64,22.83,2.89,0.07,0.07,0.0,1.48,0.56,0.85,0.35,0.0,0.0,1.41,0.35,2.11,0.0,0.0,0.0,0.11,0.05,0.49,1.48,0.05,1.06,9.73,4.79,0.49,0.35,202.0,191.0,179.0,13.0,6.5,0.61,0.39,0.0,1.0,0.0,41.67,0.0,72.16,100.0,0.0,1.0,100.0,3.78,49.28,45.45,0.0,0.0,0.0,5000000.0,8500000.0,Central Defenders
21,Liga NOS,2022/2023,Forward,Famalicão,France,661.0,14.0,0.0,0.0,3.0,0.14,0.0,0.14,0.0,1.63,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,345.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0,Young High Performers
32,Serie A,2020/2021,Forward,Crotone,Brazil,3217.0,36.0,0.0,0.0,3.0,0.36,0.11,0.25,0.18,2.27,0.17,29.87,23.44,1.68,1.9,0.87,1.03,0.98,0.89,4.56,2.94,0.0,0.0,1.26,0.2,1.09,0.06,0.0,0.11,0.15,0.22,2.6,0.95,0.22,0.98,15.47,8.17,1.62,0.67,79.0,156.0,-1.0,2.0,7.22,3.42,1.61,0.0,7.56,1.03,64.42,0.0,78.46,45.59,0.0,1.0,13.24,8.11,52.8,19.51,0.0,2.0,0.0,0.0,5000000.0,Attacking Midfielders
32,Serie A,2021/2022,Forward,AC Milan,Brazil,1425.0,26.0,0.0,0.0,13.0,0.44,0.13,0.32,0.38,0.69,0.13,30.19,21.97,2.13,2.01,1.07,0.94,1.0,1.32,3.95,1.88,0.0,0.0,1.19,0.06,0.94,0.0,0.0,0.19,0.17,0.27,1.51,1.32,0.27,1.76,14.94,7.28,1.07,0.44,54.0,128.0,-1.0,5.0,6.98,2.0,0.65,0.0,6.4,0.58,47.62,0.0,72.77,53.12,0.0,0.0,15.62,4.46,48.74,13.46,0.0,1.0,0.0,0.0,6000000.0,Attacking Midfielders
32,Serie A,2022/2023,Forward,AC Milan,Brazil,1509.0,25.0,0.0,0.0,8.0,0.42,0.12,0.3,0.39,1.13,0.18,30.72,24.16,1.43,1.37,0.66,0.72,0.48,0.83,3.34,1.91,0.0,0.0,0.78,0.24,1.49,0.0,0.0,0.06,0.15,0.23,1.43,1.43,0.23,1.55,13.06,6.32,0.83,0.12,41.0,121.0,-1.0,4.0,6.89,1.0,0.56,0.0,4.6,0.48,57.14,0.0,78.64,47.83,0.0,0.0,21.74,4.24,48.4,8.0,0.0,0.0,0.0,2131870.0,3750000.0,Attacking Midfielders
27,Ligue 1,2021/2022,Midfielder,Montpellier,France,1528.0,30.0,0.0,0.0,8.0,0.06,0.0,0.06,0.1,1.59,0.29,31.43,24.6,1.29,0.82,0.35,0.47,1.24,0.65,2.71,1.53,0.0,0.0,0.53,0.24,1.41,0.0,0.0,0.0,0.09,0.07,1.53,1.06,0.07,1.47,10.71,5.83,1.12,0.53,213.0,406.0,-1.0,9.0,6.42,1.67,0.63,0.0,14.0,0.27,56.52,0.0,78.28,42.86,0.0,0.0,7.14,3.3,54.4,18.0,0.0,0.0,0.0,0.0,4000000.0,Defensive Midfielders / Wing Backs
27,Serie A,2022/2023,Midfielder,Salernitana,France,682.0,20.0,0.0,0.0,3.0,0.13,0.13,0.0,0.0,1.32,0.4,38.46,32.31,1.57,1.31,0.65,0.65,1.05,0.92,3.4,1.31,0.0,0.0,0.52,0.39,1.44,0.0,0.0,0.0,0.17,0.05,2.22,1.44,0.05,2.09,13.74,7.19,1.31,0.65,401.0,104.0,-1.0,25.0,5.76,1.45,0.45,0.0,0.0,0.23,38.46,0.0,84.01,50.0,0.0,0.0,0.0,2.5,52.38,15.62,0.0,0.0,0.0,907346.0,3000000.0,Central Midfielders
30,Ligue 1,2022/2023,Forward,Reims,Japan,2936.0,35.0,0.0,0.0,12.0,0.34,0.15,0.18,0.13,1.04,0.15,27.33,19.62,1.23,0.89,0.52,0.37,0.28,2.03,3.56,1.75,0.0,0.0,1.17,0.03,0.09,0.03,0.0,0.95,0.22,0.15,1.26,0.61,0.15,0.89,10.93,5.13,1.44,1.47,107.0,89.0,-1.0,3.0,7.01,5.69,1.34,0.0,4.83,0.34,49.14,0.0,71.8,58.62,0.0,0.0,20.69,4.77,46.91,24.12,0.0,0.0,0.0,1200000.0,10000000.0,Attacking Midfielders
36,Premier League,2021/2022,Midfielder,Watford,Slovakia,1923.0,26.0,0.0,0.0,2.0,0.09,0.05,0.05,0.09,1.36,0.23,31.33,21.61,2.73,1.62,0.51,1.11,1.3,0.46,1.53,0.79,0.0,0.0,2.13,0.42,2.04,0.05,0.0,0.09,0.09,0.09,2.27,2.13,0.09,2.64,16.33,8.38,0.88,0.23,237.0,235.0,-1.0,8.0,6.76,0.62,0.73,0.0,35.0,0.92,51.52,0.0,68.98,31.43,0.0,0.0,2.86,6.96,51.27,31.25,0.0,0.0,0.0,0.0,1650000.0,Defensive Midfielders / Wing Backs
36,Serie A,2020/2021,Midfielder,Parma,Slovakia,2344.0,28.0,4.0,0.0,3.0,0.35,0.08,0.27,0.39,1.8,0.31,34.66,25.1,2.57,1.77,0.77,1.0,1.07,0.69,2.3,1.23,0.0,0.0,1.77,0.04,0.81,0.04,0.0,0.12,0.12,0.12,2.72,2.49,0.22,3.11,18.38,9.56,1.15,0.23,72.0,204.0,-1.0,2.0,6.97,0.54,1.07,0.0,6.57,0.93,53.33,0.0,72.43,43.48,0.0,0.0,15.22,8.89,51.98,40.0,0.0,0.0,0.0,0.0,2500000.0,Wingers
23,Bundesliga,2021/2022,Midfielder,Hertha BSC,Netherlands,710.0,21.0,0.0,0.0,4.0,0.38,0.0,0.38,0.28,1.39,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,274.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4666666.666666667,Young High Performers
28,Eredivisie,2021/2022,Defender,RKC Waalwijk,Curaçao,2319.0,30.0,0.0,0.0,6.0,0.12,0.04,0.08,0.08,1.32,0.23,34.0,25.11,1.82,0.31,0.19,0.12,1.36,0.43,1.16,0.66,0.0,0.0,0.78,0.43,2.02,0.04,0.0,0.0,0.09,0.06,0.66,1.47,0.06,1.36,9.08,4.5,0.74,0.54,164.0,218.0,71.0,8.0,6.8,1.83,0.63,0.0,4.0,0.1,56.67,0.0,73.86,62.5,0.0,0.0,25.0,3.87,49.57,25.45,0.0,0.0,0.0,0.0,383333.3333333333,Defensive Midfielders / Wing Backs
