U1,U2,Position
10.42319,3.154008,Attacking Midfielders
6.224308,9.738608,Central Midfielders
7.931526,8.609938,Central Midfielders
7.529464,8.537971,Central Midfielders
10.137908,5.141007,Attacking Midfielders
10.127551,5.1408863,Attacking Midfielders
10.835022,1.4688678,Wingers
10.777021,1.4862523,Strikers
11.1417675,1.2405666,Strikers
10.485539,2.3078976,Wingers
11.381371,1.2827955,Wingers
10.474411,1.5134654,Strikers
7.7237644,7.914365,Central Midfielders
-5.2397165,13.697228,Young High Performers
12.527577,4.284815,Attacking Midfielders
10.573675,7.3621225,Defensive Midfielders / Wing Backs
7.575562,8.260642,Central Midfielders
9.746998,5.340052,Attacking Midfielders
7.0621076,8.136573,Central Midfielders
7.001379,7.8148036,Central Midfielders
7.3419933,8.652641,Central Midfielders
10.472627,2.3035812,Wingers
14.399807,-8.614089,Strikers - Goalscorers
11.730568,6.73145,Defensive Midfielders / Wing Backs
9.409985,2.6545935,Wingers
6.781734,9.172601,Central Midfielders
11.492113,3.1663966,Attacking Midfielders
12.064467,6.4754605,Defensive Midfielders / Wing Backs
6.179446,9.041131,Central Midfielders
11.023343,3.0326211,Attacking Midfielders
10.4932785,3.7405684,Attacking Midfielders
11.3433,2.754546,Attacking Midfielders
10.595478,2.9575515,Wingers
10.171218,5.13086,Attacking Midfielders
11.89335,3.495284,Attacking Midfielders
11.523623,8.612956,Central Defenders
11.295659,9.533411,Central Defenders
6.74935,11.031461,Central Defenders
11.685249,8.666634,Defensive Midfielders / Wing Backs
12.386831,3.9251246,Attacking Midfielders
7.2579885,7.462142,Central Midfielders
6.1826115,7.2218204,Central Midfielders
5.8853626,9.210395,Central Midfielders
-4.384504,12.94517,Young High Performers
9.996414,2.8383431,Attacking Midfielders
9.887908,2.2348397,Strikers
10.323837,5.4473886,Defensive Midfielders / Wing Backs
-4.781124,13.017107,Young High Performers
10.631755,1.9723442,Wingers
11.625804,9.031054,Central Defenders
7.3687353,9.999402,Central Defenders
9.452105,4.1157722,Attacking Midfielders
11.202323,1.1822699,Wingers
10.540487,1.2416658,Strikers
10.449395,4.3226733,Defensive Midfielders / Wing Backs
12.028714,6.803139,Defensive Midfielders / Wing Backs
12.307792,6.120702,Attacking Midfielders
5.956545,9.492594,Central Midfielders
-6.1900997,2.3743784,Goalkeepers
11.51564,2.505373,Attacking Midfielders
11.539728,2.8798344,Attacking Midfielders
10.319068,4.294356,Attacking Midfielders
11.616066,9.077402,Central Defenders
11.395634,8.406215,Central Defenders
11.599294,4.414774,Defensive Midfielders / Wing Backs
6.7444086,8.618182,Central Midfielders
14.331785,-8.544288,Strikers - Goalscorers
12.013955,3.2175975,Strikers
7.0466924,7.6046724,Attacking Midfielders
10.645409,3.0053992,Attacking Midfielders
10.628,4.6759515,Attacking Midfielders
10.289448,4.549858,Attacking Midfielders
9.917398,5.218027,Attacking Midfielders
5.985192,8.601381,Central Midfielders
10.584716,4.2040677,Defensive Midfielders / Wing Backs
10.6526785,3.964713,Attacking Midfielders
10.57354,8.509286,Central Defenders
11.7097,5.878625,Defensive Midfielders / Wing Backs
7.936294,10.35922,Central Defenders
7.4536,10.398253,Central Defenders
6.5405397,6.799427,Attacking Midfielders
-5.5610228,0.9763092,Goalkeepers
-5.797774,0.5954044,Goalkeepers
-6.2265086,2.2623765,Goalkeepers
10.916014,9.39115,Central Defenders
7.370282,10.952918,Central Defenders
10.470171,6.54517,Defensive Midfielders / Wing Backs
10.03431,6.620179,Defensive Midfielders / Wing Backs
10.004669,6.639579,Defensive Midfielders / Wing Backs
7.2783427,8.003024,Central Midfielders
11.7433195,3.367764,Attacking Midfielders
6.872528,6.7897654,Central Midfielders
10.5002575,3.7830045,Attacking Midfielders
9.273465,2.5141907,Wingers
10.682663,1.3325897,Strikers
-4.890517,13.008286,Young High Performers
-4.6125803,12.868258,Young High Performers
9.809343,1.2844746,Wingers
9.274656,2.273081,Wingers
11.872798,4.5537033,Attacking Midfielders
11.2684355,2.2204666,Wingers
11.921353,1.9392487,Strikers
10.994521,1.8222953,Wingers
9.325786,2.4585204,Wingers
10.802065,9.463401,Central Defenders
11.409397,9.629023,Central Defenders
12.07226,5.23176,Attacking Midfielders
12.192969,5.231296,Attacking Midfielders
9.461566,3.9726868,Attacking Midfielders
7.0840054,10.25389,Central Defenders
5.535402,8.279943,Central Midfielders
5.56474,9.272782,Central Midfielders
5.8581567,9.415835,Central Midfielders
10.855643,4.051957,Attacking Midfielders
6.689969,7.09748,Defensive Midfielders / Wing Backs
10.088464,1.4874452,Wingers
10.931863,1.2027199,Strikers
10.973051,9.385099,Central Defenders
6.7607894,10.742156,Central Defenders
6.6714687,10.76802,Central Defenders
10.486825,4.0813417,Attacking Midfielders
10.457864,6.158872,Central Midfielders
11.222484,6.5085335,Defensive Midfielders / Wing Backs
6.4681935,8.270464,Central Midfielders
5.979474,10.137487,Central Defenders
10.102931,4.679356,Attacking Midfielders
12.139779,4.728104,Attacking Midfielders
11.771273,6.1982017,Defensive Midfielders / Wing Backs
11.105153,4.099934,Attacking Midfielders
10.468957,5.3157983,Attacking Midfielders
10.279936,5.074114,Attacking Midfielders
10.862147,3.93018,Attacking Midfielders
11.165958,3.533433,Attacking Midfielders
10.587156,3.9219465,Attacking Midfielders
12.728694,3.560655,Defensive Midfielders / Wing Backs
6.8617597,8.12515,Central Midfielders
11.892878,7.2968693,Defensive Midfielders / Wing Backs
6.0969257,9.236095,Central Midfielders
11.673506,5.9740086,Defensive Midfielders / Wing Backs
14.412298,-8.626745,Strikers - Goalscorers
6.9743385,6.7462664,Central Midfielders
-5.543647,14.416598,Young High Performers
5.4575386,8.626989,Central Midfielders
5.807852,9.56134,Central Midfielders
5.70209,9.222764,Central Midfielders
10.33863,3.5057042,Attacking Midfielders
9.354853,1.8958471,Wingers
7.4386873,8.511045,Central Midfielders
7.2248173,8.773631,Central Midfielders
14.265544,-8.473625,Strikers - Goalscorers
12.156131,2.20981,Defensive Midfielders / Wing Backs
11.309036,4.934244,Defensive Midfielders / Wing Backs
10.919602,2.120354,Strikers
10.1481495,1.9225706,Wingers
5.53661,7.717941,Central Midfielders
5.487944,7.5645785,Central Midfielders
11.05423,8.903118,Central Defenders
10.059996,6.71123,Defensive Midfielders / Wing Backs
9.900353,6.7884874,Defensive Midfielders / Wing Backs
10.3151,7.2210937,Defensive Midfielders / Wing Backs
11.606869,8.379386,Central Defenders
10.199671,8.837728,Central Defenders
9.672957,3.4398837,Attacking Midfielders
12.105776,6.548906,Central Midfielders
-5.10052,14.983403,Young High Performers
11.210894,2.342556,Wingers
11.868762,3.4421508,Attacking Midfielders
7.4020724,9.871622,Central Defenders
10.774483,7.16836,Defensive Midfielders / Wing Backs
7.6364136,9.366035,Central Defenders
10.823559,8.520373,Central Defenders
11.985374,6.5555525,Attacking Midfielders
12.118876,6.8223844,Defensive Midfielders / Wing Backs
12.206003,6.5287895,Attacking Midfielders
-5.04421,13.205741,Young High Performers
10.79503,6.4005632,Defensive Midfielders / Wing Backs
-5.2731028,13.943125,Young High Performers
7.5415807,8.446123,Central Midfielders
10.093064,5.7248416,Attacking Midfielders
6.611293,9.839398,Central Defenders
6.4642773,9.446941,Central Midfielders
6.8897276,9.301964,Central Midfielders
5.5373783,8.8007765,Central Midfielders
7.2312465,6.622849,Defensive Midfielders / Wing Backs
9.648114,1.8616226,Wingers
9.648957,2.091634,Wingers
10.166888,3.7778945,Attacking Midfielders
9.591639,3.871105,Attacking Midfielders
10.281163,6.494091,Defensive Midfielders / Wing Backs
6.9757633,8.224069,Central Midfielders
-4.899637,14.030073,Young High Performers
-5.434997,14.33598,Young High Performers
7.4051275,8.536112,Central Midfielders
10.385708,6.0995846,Defensive Midfielders / Wing Backs
6.582291,6.7316217,Attacking Midfielders
7.371629,10.261048,Central Defenders
9.702928,2.4592109,Attacking Midfielders
11.061725,1.2833747,Strikers
-4.7408752,13.294033,Young High Performers
10.260746,3.9621377,Attacking Midfielders
6.4641294,11.007205,Central Defenders
9.226948,1.3917471,Wingers
-4.7685413,14.4575,Young High Performers
6.4009614,10.957274,Central Defenders
7.1510143,10.762592,Central Defenders
11.634269,8.819167,Central Defenders
11.03016,8.960261,Central Defenders
9.312257,1.7206978,Wingers
9.522543,1.8874788,Wingers
7.186005,11.048308,Central Defenders
9.38331,1.4569331,Wingers
12.480983,4.219419,Attacking Midfielders
11.939195,4.545194,Attacking Midfielders
11.948808,4.8659396,Defensive Midfielders / Wing Backs
10.681671,6.683448,Defensive Midfielders / Wing Backs
9.33399,2.3984036,Wingers
-5.0034037,13.066021,Young High Performers
12.296174,4.716414,Attacking Midfielders
9.286877,9.765137,Central Defenders
9.624283,3.652581,Attacking Midfielders
10.29999,3.122356,Attacking Midfielders
10.07284,6.281589,Defensive Midfielders / Wing Backs
10.263978,5.953313,Defensive Midfielders / Wing Backs
10.6323395,2.7138605,Wingers
9.629353,3.4549427,Attacking Midfielders
-4.529299,13.233381,Young High Performers
10.66102,2.335736,Attacking Midfielders
6.9853673,8.239654,Central Midfielders
6.8712,8.143935,Central Midfielders
9.415613,9.633072,Central Defenders
7.0177064,10.891665,Central Defenders
-4.901453,13.209727,Young High Performers
10.72868,3.524768,Wingers
7.2849245,10.632018,Central Defenders
-5.542012,14.40663,Young High Performers
5.6194406,8.105816,Central Midfielders
-4.5235167,12.839112,Young High Performers
11.134023,1.3202662,Strikers
12.167289,5.466441,Attacking Midfielders
5.4915576,7.4994426,Central Midfielders
7.0054755,10.481044,Central Defenders
7.4549093,10.163196,Central Defenders
9.640255,3.2700157,Attacking Midfielders
9.338006,9.736366,Central Defenders
-5.113666,-0.08368917,Goalkeepers
-5.45041,0.20441744,Goalkeepers
11.555007,1.1996659,Strikers
13.995177,-8.24685,Strikers - Goalscorers
11.040891,1.3440661,Wingers
10.284894,5.829329,Defensive Midfielders / Wing Backs
7.1816716,8.610365,Central Midfielders
7.0784936,9.009718,Central Midfielders
-6.1825514,2.428493,Goalkeepers
-5.402169,0.23590462,Goalkeepers
-5.457278,0.40457028,Goalkeepers
11.455226,8.095717,Defensive Midfielders / Wing Backs
9.504066,1.9023176,Wingers
6.3255806,6.844685,Central Midfielders
5.6022944,8.1886015,Central Midfielders
11.191426,5.869556,Defensive Midfielders / Wing Backs
11.832238,4.719786,Defensive Midfielders / Wing Backs
6.768011,7.8333216,Central Midfielders
10.72195,8.103028,Defensive Midfielders / Wing Backs
7.954717,10.386965,Central Defenders
7.5300393,9.399537,Central Defenders
11.32165,9.368464,Central Defenders
11.793358,2.7098558,Attacking Midfielders
14.30497,-8.489298,Attacking Midfielders
10.5258875,2.1456566,Attacking Midfielders
6.073107,9.116341,Central Midfielders
11.56231,6.7426863,Defensive Midfielders / Wing Backs
11.543025,8.807822,Central Defenders
10.64714,9.261712,Central Defenders
11.008532,3.0712812,Attacking Midfielders
9.763382,5.4733806,Defensive Midfielders / Wing Backs
10.799085,5.0157304,Defensive Midfielders / Wing Backs
10.356528,6.8146696,Defensive Midfielders / Wing Backs
6.575049,7.1787333,Central Midfielders
6.590325,7.650198,Central Midfielders
9.969367,4.2076044,Attacking Midfielders
6.4777117,10.928138,Central Defenders
11.188206,9.567476,Central Defenders
11.054155,9.344602,Central Defenders
10.343891,1.1680478,Wingers
12.184391,8.022541,Central Defenders
6.0796084,9.04989,Central Midfielders
9.7380495,4.08058,Attacking Midfielders
5.7628016,9.662101,Central Midfielders
5.435238,9.037927,Central Midfielders
11.248358,8.686345,Defensive Midfielders / Wing Backs
7.6594205,9.766867,Central Defenders
11.161283,8.158429,Defensive Midfielders / Wing Backs
11.09083,2.629265,Attacking Midfielders
11.080061,3.7268028,Attacking Midfielders
12.363669,5.005559,Attacking Midfielders
12.578528,4.2392244,Attacking Midfielders
12.580698,4.30172,Attacking Midfielders
14.0082655,-8.2581625,Strikers - Goalscorers
14.138612,-8.372492,Strikers
10.081333,7.4604683,Strikers
7.1636014,10.904912,Central Defenders
10.153132,2.861251,Wingers
10.003206,3.2782834,Attacking Midfielders
10.935058,2.8704236,Attacking Midfielders
10.194581,3.71261,Attacking Midfielders
10.890783,4.6328015,Attacking Midfielders
9.966092,1.4893224,Wingers
10.466706,1.4055722,Strikers
9.790721,1.7508514,Wingers
9.956136,1.9234978,Wingers
10.213814,2.226805,Strikers
10.272057,2.1542604,Strikers
9.823255,4.9051743,Attacking Midfielders
11.682525,9.141725,Central Defenders
-5.246589,14.15139,Young High Performers
5.937424,9.531124,Central Midfielders
11.702738,9.283964,Central Defenders
6.4367275,10.968406,Central Defenders
-4.6165776,13.468564,Young High Performers
9.986543,9.555406,Central Defenders
9.994931,7.0615788,Central Midfielders
6.007345,9.496893,Central Midfielders
6.2985444,10.648355,Central Defenders
7.1143208,7.7556,Central Midfielders
-5.2415524,0.80870104,Goalkeepers
10.568257,3.9442754,Attacking Midfielders
6.9151974,7.4556327,Central Midfielders
-4.7164006,13.146943,Young High Performers
11.600735,4.1404104,Defensive Midfielders / Wing Backs
10.921615,1.2612958,Wingers
9.360217,2.8425076,Wingers
10.362572,4.7498746,Attacking Midfielders
6.317988,6.82747,Central Midfielders
10.590853,6.9207783,Defensive Midfielders / Wing Backs
6.733377,8.388568,Central Midfielders
7.70378,10.415658,Central Defenders
5.7104115,8.627661,Central Midfielders
5.6627965,9.133787,Central Midfielders
11.754126,6.5833297,Defensive Midfielders / Wing Backs
5.7108707,7.870506,Central Midfielders
11.819633,6.6159706,Defensive Midfielders / Wing Backs
11.8207655,9.283094,Central Defenders
11.091154,9.068126,Central Defenders
10.4946375,7.777723,Central Defenders
7.938623,10.332144,Central Defenders
7.3520103,10.856923,Central Defenders
-5.10217,13.286533,Young High Performers
-4.7466526,12.885007,Young High Performers
-5.0623446,13.229744,Young High Performers
11.981314,4.8868856,Central Midfielders
6.90548,7.4912586,Attacking Midfielders
-5.873507,-0.06794043,Goalkeepers
-6.2272105,0.39519972,Goalkeepers
7.4588785,8.487006,Central Midfielders
7.1312723,8.778022,Central Midfielders
7.1889496,8.446354,Central Midfielders
11.27441,2.8580859,Attacking Midfielders
11.268275,3.111365,Attacking Midfielders
11.910435,5.0318537,Attacking Midfielders
12.057678,4.6675124,Central Midfielders
12.715176,3.5178463,Defensive Midfielders / Wing Backs
9.831872,3.5221956,Attacking Midfielders
11.051064,4.721406,Attacking Midfielders
11.127408,8.761491,Central Defenders
11.039752,8.427917,Central Defenders
10.033096,4.2200947,Defensive Midfielders / Wing Backs
9.716553,2.5731046,Attacking Midfielders
7.085954,11.062544,Central Defenders
6.985507,10.905459,Central Defenders
-6.038987,2.3262517,Goalkeepers
6.3724494,7.3078237,Central Midfielders
10.568525,5.6042967,Defensive Midfielders / Wing Backs
-4.4012427,13.0373955,Young High Performers
6.2920012,7.928193,Central Midfielders
11.361699,5.971571,Defensive Midfielders / Wing Backs
7.6179857,9.171903,Central Defenders
10.476463,1.1088215,Wingers
9.755273,3.2641356,Attacking Midfielders
10.020732,2.6864967,Wingers
-5.5511208,0.05617754,Goalkeepers
9.787254,3.0574045,Wingers
9.837541,3.7167897,Attacking Midfielders
9.85702,3.8549657,Attacking Midfielders
10.997302,3.849492,Attacking Midfielders
10.148209,3.607396,Attacking Midfielders
10.841877,6.642428,Defensive Midfielders / Wing Backs
10.047324,5.1793656,Attacking Midfielders
9.707613,2.60279,Wingers
6.164432,7.180374,Central Midfielders
11.558731,8.936692,Central Defenders
7.454438,10.458311,Central Defenders
7.7113137,10.85009,Central Defenders
10.223032,2.046845,Attacking Midfielders
12.142341,2.8544173,Strikers
11.355085,3.8153043,Attacking Midfielders
-5.512463,-0.018660622,Goalkeepers
11.146005,9.015744,Central Defenders
10.927389,8.478377,Central Defenders
10.638143,1.3305831,Strikers
10.609197,6.8876224,Defensive Midfielders / Wing Backs
10.565989,8.123344,Defensive Midfielders / Wing Backs
10.436132,7.8807044,Central Defenders
6.959227,8.486681,Central Midfielders
11.257946,5.7504287,Defensive Midfielders / Wing Backs
6.6174765,8.794173,Central Midfielders
10.790414,5.216192,Defensive Midfielders / Wing Backs
10.37101,7.15351,Central Midfielders
6.4986935,8.030737,Central Midfielders
10.977842,8.0142565,Central Defenders
10.604967,8.176566,Central Defenders
5.8063703,9.493492,Central Midfielders
-5.1621737,14.922714,Young High Performers
10.719633,6.2397532,Attacking Midfielders
10.305438,5.198382,Attacking Midfielders
10.138423,2.237531,Wingers
10.585944,1.6766001,Strikers
6.8494363,7.877783,Central Midfielders
5.785507,9.568493,Central Midfielders
-5.919061,0.25334695,Goalkeepers
9.841667,1.6888022,Wingers
10.267853,2.0424702,Attacking Midfielders
-5.0203066,14.840532,Young High Performers
5.687359,8.527058,Central Midfielders
7.9768863,10.05754,Central Defenders
-4.5154552,13.455084,Young High Performers
6.0999866,7.775236,Central Midfielders
7.0009103,10.591151,Central Defenders
11.634584,9.062477,Defensive Midfielders / Wing Backs
10.426587,5.705961,Defensive Midfielders / Wing Backs
10.400378,6.132618,Defensive Midfielders / Wing Backs
10.265629,6.202665,Defensive Midfielders / Wing Backs
11.927454,4.275964,Attacking Midfielders
11.275289,5.0150733,Attacking Midfielders
11.922688,4.1439557,Attacking Midfielders
-4.716564,13.365911,Young High Performers
11.809269,2.0949872,Strikers
10.829792,3.2151282,Attacking Midfielders
6.357397,6.919722,Central Midfielders
